ADIF_ID;RENFE_ID;STATION_NAME;LATITUD;LONGITUD;DIRECION;CP;POBLACION;PROVINCIA;PAIS;CERCANIAS;FEVE;COMUN
05309;05309;CACES;;;;;OVIEDO;ASTURIAS;ESPAÑA;NO;SI;
05311;05311;TRUBIA;43.34853;-5.96765;Calle Suarez Inclan, 31;33119;OVIEDO;ASTURIAS;ESPAÑA;SI;SI;
05313;05313;SANTA MARÍA GRAU;43.38379;-5.98263;Carretera N-634 - Estacion Ferrocarril, S/N;33892;GRADO;ASTURIAS;ESPAÑA;SI;SI;
05315;05315;VEIGA D'ANZU;43.38935;-6.00586;Carretera N-634 - Estacion Ferrocarril, S/N;33190;GRADO;ASTURIAS;ESPAÑA;SI;SI;
05316;05316;PEÑAFLOR;43.402931;-6.045405;Carretera N-634 - Estacion Ferrocarril, S/N;33829;GRADO;ASTURIAS;ESPAÑA;SI;SI;
05317;05317;GRAU/GRADO;43.39453;-6.06372;Calle Jove y Valdes, 18;33828;GRADO;ASTURIAS;ESPAÑA;SI;SI;
05319;05319;SANDICHE;43.425605;-6.05996;Carretera As-237 - Estacion Ferrocarril, S/N;33829;CANDAMO;ASTURIAS;ESPAÑA;SI;SI;
05320;05320;ACES;43.439928;-6.065789;Carretera Cd-2 - Estacion Ferrocarril, S/N;33828;CANDAMO;ASTURIAS;ESPAÑA;SI;SI;
05321;05321;SAN ROMÁN;43.448956;-6.077283;Carretera As-236 - Estacion Ferrocarril, S/N;00000;CANDAMO;ASTURIAS;ESPAÑA;SI;SI;
05323;05323;BEIFAR;43.470084;-6.098877;Carretera As-236 - Estacion Ferrocarril, S/N;33129;PRAVIA;ASTURIAS;ESPAÑA;SI;SI;
05325;05325;PRAVIA;43.49097;-6.11062;Calle Suarez Pazos, 1;33120;PRAVIA;ASTURIAS;ESPAÑA;SI;SI;
05327;05327;SAN RANÓN;43.516494;-6.082065;Carretera A-8 - Estacion Ferrocarril, S/N;33129;PRAVIA;ASTURIAS;ESPAÑA;SI;SI;
05329;05329;SAN ESTEBAN;43.552084;-6.087238;Calle Casto Plasencia, 6;33130;MUROS DE NALÓN;ASTURIAS;ESPAÑA;SI;SI;
05351;05351;PALOMAR;43.309911;-5.912549;;;RIBERA DE ARRIBA;ASTURIAS;ESPAÑA;NO;SI;
05353;05353;SOTO DE RIBERA;;;;;RIBERA DE ARRIBA;ASTURIAS;ESPAÑA;NO;SI;
05355;05355;PARTEAYER;43.28332;-5.87513;;;MORCÍN;ASTURIAS;ESPAÑA;NO;SI;
05361;05361;BAÍÑA;43.274515;-5.828206;Calle Cuesta Peñule - Estacion Ferrocarril, S/N;33682;MIERES;ASTURIAS;ESPAÑA;SI;SI;
05369;05369;MIERES DEL CAMÍN-EL VASCO;43.25028;-5.77999;Calle Rio Eo, 57;33600;MIERES;ASTURIAS;ESPAÑA;SI;SI;
05371;05371;SANTUYANO-CAUDALIA;43.22628;-5.78332;Avenida del Camino, S/N - Junto Hospital Alvarez Buylla;33619;MIERES;ASTURIAS;ESPAÑA;SI;SI;
05373;05373;FIGAREO;43.213957;-5.783983;Cuesta Estacion Figaredo, 58;33683;ALLER;ASTURIAS;ESPAÑA;SI;SI;
05375;05375;UXO-TARUELO;43.2006;-5.78765;Carretera As-112 - Estacion Ferrocarril, S/N;33612;MIERES;ASTURIAS;ESPAÑA;SI;SI;
05376;05376;SANTA CRUZ;43.195945;-5.777546;Calle Jose Garcia Lorenzo - Estacion Ferrocarril, S/N;33612;MIERES;ASTURIAS;ESPAÑA;SI;SI;
05377;05377;CABORANA;43.176021;-5.754709;Avenida de Aller, S/N;33684;ALLER;ASTURIAS;ESPAÑA;SI;SI;
05379;05379;MOREA/MOREDA;43.17078;-5.741892;Avenida Constituacion, 100 - Calle Estacion Ferrocarril, S/N;33670;ALLER;ASTURIAS;ESPAÑA;SI;SI;
05380;05380;SAN ANTONIO;43.16889;-5.696771;Carretera As-112A - Estacion Ferrocarril, S/N;33685;ALLER;ASTURIAS;ESPAÑA;SI;SI;
05381;05381;L'OYANCO;43.16654;-5.72178;Barrio Santa Barbara - Estacion Ferrocarril, S/N;33679;ALLER;ASTURIAS;ESPAÑA;SI;SI;
05382;05382;CORIGOS;43.16428;-5.67666;Carretera As-112 - Estacion Ferrocarril, S/N;33686;ALLER;ASTURIAS;ESPAÑA;SI;SI;
05383;05383;PIÑERES;43.16597;-5.68425;Carretera As-112A - Estacion Ferrocarril, S/N;33685;ALLER;ASTURIAS;ESPAÑA;SI;SI;
05384;05384;SANTANA-SOTO;43.16478;-5.646112;Carretera As-112 - Estacion Ferrocarril, S/N;33685;RIBERA DE ARRIBA;ASTURIAS;ESPAÑA;SI;SI;
05385;05385;CABAÑAQUINTA/CABANAQUINTA;43.16083;-5.62491;Avenida Francisco Cabrera, 16;33686;ALLER;ASTURIAS;ESPAÑA;SI;SI;
05387;05387;L.LEVINCO;43.151098;-5.600266;Carretera A-253 - Estacion Ferrocarril, S/N;33686;ALLER;ASTURIAS;ESPAÑA;SI;SI;
05389;05389;COL.LANZO;43.124043;-5.566384;Calle Carretera General, S/N;33680;ALLER;ASTURIAS;ESPAÑA;SI;SI;
05401;05401;LA BRAÑA;;;;;GIJÓN;ASTURIAS;ESPAÑA;SI;SI;
05403;05403;TREMAÑES-LLANGRÉU/LANGREO;43.528766;-5.694847;Camino de Tremañes-Gijón, Apeadero del Ferrocarril, S/N;33211;GIJÓN;ASTURIAS;ESPAÑA;SI;SI;
05405;05405;SOTIELLO;43.507289;-5.726564;Carretera Gi-4 - Barrio Sotiello, 6;33393;GIJÓN;ASTURIAS;ESPAÑA;SI;SI;
05407;05407;PINZALES;43.486585;-5.719696;Carretera As-266 - Estacion Ferrocarril, S/N;33392;GIJÓN;ASTURIAS;ESPAÑA;SI;SI;
05409;05409;AGUDA;43.46603;-5.72606;Calle Estacion Ferrocarril S/N;33392;GIJÓN;ASTURIAS;ESPAÑA;SI;SI;
05410;05410;XIXÚN;43.370778;-5.69338;Carretera As-246 - Estacion Ferrocarril, S/N;33937;SIERO;ASTURIAS;ESPAÑA;SI;SI;
05411;05411;LA FLORIDA;43.43459;-5.71;Calle Estacion Ferrocarril S/N;33189;SIERO;ASTURIAS;ESPAÑA;SI;SI;
05412;05412;PUENTE BURACOS;43.44811;-5.71739;Calle Estacion Ferrocarril S/N;33189;SIERO;ASTURIAS;ESPAÑA;SI;SI;
05413;05413;NOREÑA;43.39398;-5.70371;Avenida de Gijon, 19;33180;NOREÑA;ASTURIAS;ESPAÑA;SI;SI;
05415;05415;BENDICIÓN;43.363371;-5.68034;Carretera Si-8 - Estacion Ferrocarril, S/N;33937;SIERO;ASTURIAS;ESPAÑA;SI;SI;
05416;05416;VALDESOTO;43.358416;-5.65859;Carretera Si-16 - Estacion Ferrocarril, S/N;33938;SIERO;ASTURIAS;ESPAÑA;SI;SI;
05417;05417;CARBAYÍN;43.351168;-5.634756;Carretera As-249 - Estacion Ferrocarril, S/N;33936;SIERO;ASTURIAS;ESPAÑA;SI;SI;
05420;05420;CURUXONA;43.339403;-5.63081;Carretera As-323 - Estacion Ferrocarril, S/N;33936;SIERO;ASTURIAS;ESPAÑA;SI;SI;
05421;05421;TIUYA/TUILLA;43.328069;-5.643052;Barrio Estacion Ferrocarril, 1;33935;LANGREO;ASTURIAS;ESPAÑA;SI;SI;
05425;05425;LA FELGUERA-VEGA;43.31052;-5.6859;Calle Interventor la Cierva, S/N - Avenida Gijon, S/N;33930;LANGREO;ASTURIAS;ESPAÑA;SI;SI;
05429;05429;SAMA-LOS LLERONES;43.298761;-5.683358;Calle Union, 1;33939;LANGREO;ASTURIAS;ESPAÑA;SI;SI;
05431;05431;CIAÑU;43.290721;-5.667903;Carretera As-117 - Estacion Ferrocarril, S/N;33900;LANGREO;ASTURIAS;ESPAÑA;SI;SI;
05432;05432;SAN VICENTE;43.28911;-5.65285;Calle San Vicente - Estacion Ferrocarril, S/N;33947;SAN MARTÍN DEL REY AURELIO;ASTURIAS;ESPAÑA;SI;SI;
05433;05433;L'ENTREGU-LA ESCURA;43.289509;-5.640809;Calle Maximo Fernandez Cocañin, S/N;33946;SAN MARTÍN DEL REY AURELIO;ASTURIAS;ESPAÑA;SI;SI;
05435;05435;CARROCERA;43.28774;-5.62637;Calle la Granja, S/N;33945;SAN MARTÍN DEL REY AURELIO;ASTURIAS;ESPAÑA;SI;SI;
05436;05436;SAMARTÍN;43.278378;-5.615305;Plaza Industrial la Florida, S/N;33958;SAN MARTÍN DEL REY AURELIO;ASTURIAS;ESPAÑA;SI;SI;
05437;05437;SOTRONDIO;43.27578;-5.60481;Calle Estanislao Infanzon, 9;33950;SAN MARTÍN DEL REY AURELIO;ASTURIAS;ESPAÑA;SI;SI;
05439;05439;BLIMEA;43.27082;-5.5903;Avenida de la Libertad, S/N;33960;SAN MARTÍN DEL REY AURELIO;ASTURIAS;ESPAÑA;SI;SI;
05441;05441;LOS BARREROS/BARREDOS;43.25987;-5.57504;Calle Estacion Ferrocarril, S/N;33970;LAVIANA;ASTURIAS;ESPAÑA;SI;SI;
05443;05443;LA POLA DE LLAVIANA/POLA DE LAVIANA;43.25068;-5.56449;Calle de Tejera Norte, 4;33989;LAVIANA;ASTURIAS;ESPAÑA;SI;SI;
05451;05451;BILBAO LA CONCORDIA;43.259998;-2.926286;Bailen Kalea, 2;48003;BILBAO;BIZKAIA;ESPAÑA;SI;SI;
05455;05455;BASURTO HOSPITAL;43.259754;-2.953828;Benta Estrata, 2;48013;BILBAO;BIZKAIA;ESPAÑA;SI;SI;
05457;05457;FEVE-ZORROZA ZORROZGOITI;43.273951;-2.974167;Zorrotza Kastrexana Errepidea, 39;48013;BILBAO;BIZKAIA;ESPAÑA;SI;SI;
05459;05459;SANTA AGUEDA;43.261854;-2.973004;Ezkerribai Estrata, S/N;48013;BILBAO;BIZKAIA;ESPAÑA;SI;SI;
05460;05460;KASTREXANA;43.255361;-2.972073;Carretera Bi-3742 - Zorrotza Kastrexana Errepidea;48013;BILBAO;BIZKAIA;ESPAÑA;SI;SI;
05461;05461;IRAUREGUI;43.248317;-2.990089;Bazteita Auzoa, 2;48810;ALONSOTEGI;BIZKAIA;ESPAÑA;SI;SI;
05463;05463;ZARAMILLO;43.233225;-3.016037;Geltoki Bidea - Carretera Bi-3651;48820;GÜEÑES;BIZKAIA;ESPAÑA;SI;SI;
05465;05465;LA QUADRA;43.222712;-3.024874;Askatasuna Kalea, 21;48820;GÜEÑES;BIZKAIA;ESPAÑA;SI;SI;
05467;05467;SODUPE;43.202057;-3.050494;Gudari Plaza, 1;48830;GÜEÑES;BIZKAIA;ESPAÑA;SI;SI;
05469;05469;ARTXUBE;43.201091;-3.071677;Artxube Kalea, 2;48840;GÜEÑES;BIZKAIA;ESPAÑA;SI;SI;
05470;05470;LAMBARRI;43.205985;-3.08262;Lambarri Kalea - Carretera Bi-3651 - Estacion Ferrocarril, S/N;48840;GÜEÑES;BIZKAIA;ESPAÑA;SI;SI;
05471;05471;GÜEÑES;43.20908;-3.095381;Enkarterri Kalea, S/N;48840;GÜEÑES;BIZKAIA;ESPAÑA;SI;SI;
05473;05473;ARANGUREN;43.210494;-3.109354;Bidea Estacion, 1;48850;ZALLA;BIZKAIA;ESPAÑA;SI;SI;
05474;05474;ARANGUREN/APDRO.;43.210347;-3.114075;Nicolas Maria Urgoiti Kalea - Autonomia Plaza, S/N;48860;ZALLA;BIZKAIA;ESPAÑA;SI;SI;
05475;05475;ZALLA;43.212797;-3.133284;Doctor Andres Aya Goñi Kalea, S/N;48860;ZALLA;BIZKAIA;ESPAÑA;SI;SI;
05477;05477;COLEGIO;43.210884;-3.138703;Etorbidea Lehendakari Jose Antonio Agirre, 17;48860;ZALLA;BIZKAIA;ESPAÑA;SI;SI;
05479;05479;IBARRA;43.203957;-3.144831;Gobeo Auzoa, 14;48860;ZALLA;BIZKAIA;ESPAÑA;SI;SI;
05480;05480;BOLUMBURU;43.199986;-3.150469;Barrio Bolumburu - Estacion Ferrocarril, S/N;48860;ZALLA;BIZKAIA;ESPAÑA;SI;SI;
05481;05481;LA HERRERA;43.203182;-3.170446;Ijalde Auzoa, 9;48860;ZALLA;BIZKAIA;ESPAÑA;SI;SI;
05483;05483;BALMASEDA;43.196388;-3.189924;Estacion Kalea, 3;48800;BALMASEDA;BIZKAIA;ESPAÑA;SI;SI;
05484;05484;MIMETIZ;43.2132627;-3.1352774;Retola, 32;48860;ZALLA;BIZKAIA;ESPAÑA;SI;NO;
05485;05485;LA CALZADA;43.190121;-3.19716;La Calzada Kalea 3;48800;BALMASEDA;BIZKAIA;ESPAÑA;SI;SI;
05487;05487;TRASLAVIÑA;43.23329;-3.198304;Carretera Bi-630 - la Herbosa Auzoa, 76;48879;ARTZENTALES;BIZKAIA;ESPAÑA;SI;SI;
05489;05489;ARZENTALES;43.25;-3.22;Calle Estacion Ferrocarril, S/N;48879;ERRIBERAGOITIA/RIBERA ALTA;BIZKAIA;ESPAÑA;SI;SI;
05493;05493;VILLAVERDE DE TRUCIOS;43.24128;-3.25054;Laureta Auzoa, 29;48879;TRUCIOS-TURTZIOZ;BIZKAIA;ESPAÑA;SI;SI;
05497;05497;KARRANZA;43.238854;-3.357827;Ambasaguas Auzoa, 9;48890;KARRANTZA HARANA/VALLE DE CARRANZA;BIZKAIA;ESPAÑA;SI;SI;
05501;05501;OVIEDO RAM;43.366841;-5.854263;;;OVIEDO;ASTURIAS;ESPAÑA;SI;NO;
05503;05503;LA CORREDORIA RAM;;;;;OVIEDO;;ESPAÑA;NO;SI;
05504;05504;PARQUE PRINCIPADO;43.38681;-5.80889;Calle Aldea Paredes, S/N;33011;OVIEDO;ASTURIAS;ESPAÑA;SI;SI;
05505;05505;COLLOTO/CUALLOTO;43.37944;-5.79225;Calle Estacion Ferrocarril, S/N;33010;SIERO;ASTURIAS;ESPAÑA;SI;SI;
05507;05507;MERES;43.3807153;-5.7488323;Calle Estacion Ferrocarril, S/N;33199;SIERO;ASTURIAS;ESPAÑA;SI;SI;
05508;05508;FONCIELLO;43.3817019;-5.7296665;Carretera Nacional 634, S/N;33199;SIERO;ASTURIAS;ESPAÑA;SI;SI;
05509;05509;EL BERRÓN;43.382525;-5.702655;Calle Estacion Ferrocarril, S/N;33186;SIERO;ASTURIAS;ESPAÑA;SI;SI;
05511;05511;LA CARRERA;43.386909;-5.675275;Calle del Llugar de Arriba, S/N;33519;SIERO;ASTURIAS;ESPAÑA;SI;SI;
05513;05513;LA POLA SIERO;43.388113;-5.664779;Calle Molin, S/N;33510;SIERO;ASTURIAS;ESPAÑA;SI;SI;
05515;05515;LOS CORROS;43.376828;-5.601385;Carretera As-249 - Estacion Ferrocarril, S/N;33518;SIERO;ASTURIAS;ESPAÑA;SI;SI;
05517;05517;LIERES;43.38058;-5.582573;Calle Estacion Ferrocarril, S/N;33580;SIERO;ASTURIAS;ESPAÑA;SI;SI;
05519;05519;RIANES;43.3789387;-5.5628276;Carretera a Reanes S/N;33580;RIAÑO;ASTURIAS;ESPAÑA;NO;SI;
05521;05521;EL REMEDIU;43.375076;-5.546238;Carretera Na-4 - Estacion Ferrocarril, S/N;33529;NAVA;ASTURIAS;ESPAÑA;SI;SI;
05522;05522;LLAMES;43.36878;-5.52566;Calle Estacion Ferrocarril, S/N;33529;NAVA;ASTURIAS;ESPAÑA;SI;SI;
05523;05523;NAVA;43.36117;-5.50929;Calle la Barraca, S/N;33520;NAVA;ASTURIAS;ESPAÑA;SI;SI;
05525;05525;FUENTESANTA/HUENTESANTA;43.35547;-5.47824;Carretera Na-3 - Estacion Ferrocarril, S/N;33529;NAVA;ASTURIAS;ESPAÑA;SI;SI;
05527;05527;CECEDA/CECEA;43.35618;-5.45117;Caserio Vega de Abajo, 10;33582;NAVA;ASTURIAS;ESPAÑA;SI;SI;
05529;05529;CARANCOS;43.355586;-5.434425;Avda. de la Estación S/N;33520;NAVA;ASTURIAS;ESPAÑA;SI;SI;
05531;05531;PINTUELES;43.361448;-5.387496;Carretera N-634 - Estacion Ferrocarril, S/N;33535;PILOÑA;ASTURIAS;ESPAÑA;SI;SI;
05533;05533;L'INFIESTU;43.351777;-5.36921;Avenida de la Cueva, 2;33530;PILOÑA;ASTURIAS;ESPAÑA;SI;SI;
05534;05534;L'INFIESTU APD;43.343895;-5.357283;Calle la Medina, S/N;33530;PILOÑA;ASTURIAS;ESPAÑA;SI;SI;
05535;05535;VILLAMAYOR;43.3631;-5.30285;Calle Estacion Ferrocarril, 1;33583;PILOÑA;ASTURIAS;ESPAÑA;NO;SI;
05537;05537;SEBARES;43.36236;-5.2574;Carretera N-634 - Estacion Ferrocarril, S/N;33584;PILOÑA;ASTURIAS;ESPAÑA;NO;SI;
05539;05539;SOTU;43.3583;-5.22689;Carretera N-634 - Estacion Ferrocarril, S/N;33585;PARRES;ASTURIAS;ESPAÑA;NO;SI;
05541;05541;OZANES;43.368395;-5.185191;Carretera Pr-4 - Estacion Ferrocarril, S/N;33546;PARRES;ASTURIAS;ESPAÑA;NO;SI;
05542;05542;POLICLÍNICU;43.378622;-5.18603;Calle Castañera, S/N;33540;PARRES;ASTURIAS;ESPAÑA;NO;SI;
05543;05543;ARRIONDAS/LES ARRIONDES;43.387513;-5.188258;Calle Evaristo Valle, 1;33540;PARRES;ASTURIAS;ESPAÑA;NO;SI;
05545;05545;H.UENTES;43.401443;-5.143117;Calle Fuentes, S/N;33586;PARRES;ASTURIAS;ESPAÑA;NO;SI;
05547;05547;TORAÑU;43.412281;-5.118013;Calle Estacion Ferrocarril S/N;33587;PARRES;ASTURIAS;ESPAÑA;NO;SI;
05549;05549;CUEVES;43.431144;-5.073302;Calle Estacion Ferrocarril S/N;33500;RIBADESELLA;ASTURIAS;ESPAÑA;NO;SI;
05551;05551;LLOVIU;43.440563;-5.055592;Glorieta Carretera N-632 y N-634 - Estacion Ferrocarril, S/N;33569;RIBADESELLA;ASTURIAS;ESPAÑA;NO;SI;
05552;05552;RIBADESELLA PUERTO;43.4586649;-5.0568797;Barrio Orellana, 10;33560;RIBADESELLA;ASTURIAS;ESPAÑA;NO;SI;
05553;05553;RIBADESELLA/RIBESEYA;43.45945;-5.0545;Calle del Fuerte, S/N;33560;RIBADESELLA;ASTURIAS;ESPAÑA;NO;SI;
05555;05555;CAMANGU;43.44821;-5.01882;Carretera As-263 - Estacion Ferrocarril, S/N;33568;RIBADESELLA;ASTURIAS;ESPAÑA;NO;SI;
05557;05557;BELMONTE;43.4398;-4.98228;Carretera As-263 - Estacion Ferrocarril, S/N;33591;LLANES;ASTURIAS;ESPAÑA;NO;SI;
05559;05559;NUEVA;43.440585;-4.935531;Calle Nueva, 42;33592;LLANES;ASTURIAS;ESPAÑA;NO;SI;
05561;05561;VILLAHORMES;43.4420099;-4.90383;Carretera As-263 - Estacion Ferrocarril, S/N;33593;LLANES;ASTURIAS;ESPAÑA;NO;SI;
05563;05563;POSADA;43.42483;-4.865;Calle Aldea Posada, S/N;33594;LLANES;ASTURIAS;ESPAÑA;NO;SI;
05565;05565;VALMORI;43.42147;-4.83583;Carretera As-263 - Estacion Ferrocarril S/N;33595;LLANES;ASTURIAS;ESPAÑA;NO;SI;
05567;05567;CELORIU;43.42501;-4.81133;Carretera As-263 - Estacion Ferrocarril, S/N;33595;LLANES;ASTURIAS;ESPAÑA;NO;SI;
05569;05569;PO;43.42429;-4.78189;Carretera As-263 - Estacion Ferrocarril, S/N;33509;LLANES;ASTURIAS;ESPAÑA;NO;SI;
05571;05571;LLANES;43.42094;-4.7587;Barrio de la Estacion, 2;33500;LLANES;ASTURIAS;ESPAÑA;NO;SI;
05573;05573;SAN ROQUE L'ACEBAL;43.39473;-4.73013;Plaza San Roque, 306;33596;LLANES;ASTURIAS;ESPAÑA;NO;SI;
05575;05575;VIDIAGO;43.39647;-4.673;Calle Riego, S/N;33597;LLANES;ASTURIAS;ESPAÑA;NO;SI;
05577;05577;PENDUELES;43.39283;-4.63039;Carretera Lln-3 - Estacion Ferrocarril, S/N;33598;LLANES;ASTURIAS;ESPAÑA;NO;SI;
05579;05579;COLOMBRES;43.38272;-4.55709;Calle Estacion Ferrocarril S/N;33590;RIBADEDEVA;ASTURIAS;ESPAÑA;NO;SI;
05601;05601;SANTANDER RAM;43.4583294;-3.8120706;;;SANTANDER;;ESPAÑA;SI;SI;
05602;05602;VALDECILLA LA MARGA;43.452804;-3.828602;Avenida Parayas, S/N - Poligono Industrial Candina;39011;SANTANDER;CANTABRIA;ESPAÑA;SI;SI;
05603;05603;CAZOÑA;43.455249;-3.841491;Carretera N-611 - Estacion Ferrocarril, S/N;39011;SANTANDER;CANTABRIA;ESPAÑA;SI;SI;
05604;05604;ADARZO;43.453465;-3.85579;Calle Adarzo, 77 - Calle Luis Quintanilla Isasi, S/N;39011;SANTANDER;CANTABRIA;ESPAÑA;SI;SI;
05605;05605;BEZANA;43.44099;-3.89961;Calle la Soledad, 12;39100;SANTA CRUZ DE BEZANA;CANTABRIA;ESPAÑA;SI;SI;
05607;05607;MORTERA;43.435207;-3.918223;Carretera S-464 - Estacion Ferrocarril, S/N;39100;PIÉLAGOS;CANTABRIA;ESPAÑA;SI;SI;
05609;05609;BOO DE PIÉLAGO;43.431634;-3.946432;Barrio San Juan, 4;39478;PIÉLAGOS;CANTABRIA;ESPAÑA;SI;SI;
05611;05611;MOGRO;43.42504;-3.96076;Calle Mies Dehesa, S/N;39310;MIENGO;CANTABRIA;ESPAÑA;SI;SI;
05613;05613;GORNAZO;43.409638;-3.988686;Carretera Ca-322 - Estacion Ferrocarril, S/N;39318;MIENGO;CANTABRIA;ESPAÑA;SI;SI;
05615;05615;MAR;43.398343;-4.010047;Carretera Ca-322 - Barrio Mar, S/N;39318;POLANCO;CANTABRIA;ESPAÑA;SI;SI;
05617;05617;REQUEJADA;43.39137;-4.02798;Barrio Requejada, 40;39312;POLANCO;CANTABRIA;ESPAÑA;SI;SI;
05619;05619;BARREDA;43.37424;-4.04187;Avenida Solvay, 113;39300;TORRELAVEGA;CANTABRIA;ESPAÑA;SI;SI;
05620;05620;ALTAMIRA;43.353604;-4.060609;Barrio el Cerezo, S/N;39300;TORRELAVEGA;CANTABRIA;ESPAÑA;SI;SI;
05621;05621;TORRELAVEGA/CENTRO;43.35093;-4.051009;Plaza Estaciones S/N;39300;TORRELAVEGA;CANTABRIA;ESPAÑA;SI;SI;
05622;05622;GANZO;43.356546;-4.070291;Avenida Oviedo, 61 - Estacion Ferrocarril, S/N;39300;TORRELAVEGA;CANTABRIA;ESPAÑA;SI;SI;
05623;05623;PUENTE SAN MIGUEL;43.358638;-4.087757;Barrio Puente San Miguel, 184;39530;REOCÍN;CANTABRIA;ESPAÑA;SI;SI;
05625;05625;SANTA ISABEL DE QUIJAS;43.358977;-4.111865;Barrio la Veguilla, S/N;39530;REOCÍN;CANTABRIA;ESPAÑA;SI;SI;
05627;05627;SAN PEDRO DE RUDAGÜERA;43.361127;-4.149519;Carretera Ca-355 - Estacion Ferrocarril, S/N;39539;ALFOZ DE LLOREDO;CANTABRIA;ESPAÑA;SI;SI;
05629;05629;GOLBARDO;43.340871;-4.155596;Carretera Ca-354 - Barrio Golbardo, S/N;39590;REOCÍN;CANTABRIA;ESPAÑA;SI;SI;
05631;05631;CASAR DE PERIEDO;43.33877;-4.17473;Barrio Casar, 22;39591;CABEZÓN DE LA SAL;CANTABRIA;ESPAÑA;SI;SI;
05633;05633;VIRGEN DE LA PEÑA;43.323142;-4.193685;Barrio Virgen de la Peña, 42;39509;CABEZÓN DE LA SAL;CANTABRIA;ESPAÑA;SI;SI;
05635;05635;ONTORIA;43.31525;-4.21554;Barrio Ontoria, 200;39500;CABEZÓN DE LA SAL;CANTABRIA;ESPAÑA;SI;SI;
05637;05637;CABEZÓN DE LA SAL;43.30777;-4.23196;Avenida Textil Santanderina, 2;39500;CABEZÓN DE LA SAL;CANTABRIA;ESPAÑA;SI;SI;
05641;05641;TRECEÑO;43.31828;-4.30902;Carretera N-634 - Estacion Ferrocarril, S/N;39592;VALDÁLIGA;CANTABRIA;ESPAÑA;SI;SI;
05643;05643;ROIZ;43.32821;-4.34927;Barrio las Cuevas, 20;39593;VALDÁLIGA;CANTABRIA;ESPAÑA;SI;SI;
05644;05644;EL BARCENAL;43.340347;-4.383335;Barrio el Barcenal, S/N;39549;SAN VICENTE DE LA BARQUERA;CANTABRIA;ESPAÑA;SI;SI;
05645;05645;SAN VICENTE DE LA BARQUERA;43.367837;-4.404504;Barrio la Acebosa, 7;39549;SAN VICENTE DE LA BARQUERA;CANTABRIA;ESPAÑA;SI;SI;
05647;05647;PESÚES;43.370289;-4.480174;Carretera Ca-181 - Estacion Ferrocarril, S/N;39548;VAL DE SAN VICENTE;CANTABRIA;ESPAÑA;SI;SI;
05649;05649;UNQUERA;43.37478;-4.51434;Calle Carretera General - Estacion Ferrocarril, S/N;39560;VAL DE SAN VICENTE;CANTABRIA;ESPAÑA;SI;SI;
05651;05651;NUEVA MONTAÑA;43.440103;-3.849398;Avenida Nueva Montaña, 35;39011;SANTANDER;CANTABRIA;ESPAÑA;SI;SI;
05652;05652;VALLE REAL;43.427513;-3.840498;Calle Enrique Gran, S/N;39600;SANTANDER;CANTABRIA;ESPAÑA;SI;SI;
05655;05655;MALIAÑO LA VIDRIERA;43.416083;-3.841081;Avenida de Cantabria, 26;39600;CAMARGO;CANTABRIA;ESPAÑA;SI;SI;
05657;05657;ASTILLERO;43.40371;-3.82125;Avenida Chiclana, 2;39610;ASTILLERO (EL);CANTABRIA;ESPAÑA;SI;SI;
05658;05658;LA CANTÁBRICA;43.397296;-3.814914;Calle la Cantabrica, 23;39610;COMILLAS;CANTABRIA;ESPAÑA;SI;SI;
05659;05659;SAN SALVADOR;43.393758;-3.803777;Barrio el Espino, S/N;39619;MEDIO CUDEYO;CANTABRIA;ESPAÑA;SI;SI;
05661;05661;HERAS;43.401139;-3.766305;Calle Estacion Ferrocarril S/N;39792;MEDIO CUDEYO;CANTABRIA;ESPAÑA;SI;SI;
05663;05663;OREJO;43.399487;-3.737923;Barrio Estacion Ferrocarril, 130;39719;MARINA DE CUDEYO;CANTABRIA;ESPAÑA;SI;SI;
05665;05665;SOLARES;43.38748;-3.73131;Calle Estacion Ferrocarril, 3;39710;MEDIO CUDEYO;CANTABRIA;ESPAÑA;SI;SI;
05667;05667;CECEÑAS;43.376441;-3.717872;Carretera Ca-161 - Poblado Ceceñas, 72;39724;MEDIO CUDEYO;CANTABRIA;ESPAÑA;SI;SI;
05669;05669;LA CAVADA;43.350589;-3.706766;Paseo Marques de Valdecilla - Carretera Rucandio, S/N;39720;RIOTUERTO;CANTABRIA;ESPAÑA;SI;SI;
05671;05671;LIÉRGANES;43.34482;-3.74212;Calle Puente Romano, 1;39727;LIÉRGANES;CANTABRIA;ESPAÑA;SI;SI;
05672;05672;PUENTE AGÜERO;43.406489;-3.719342;Carretera Ca-421 - Estacion Ferrocarril, S/N;39719;ENTRAMBASAGUAS;CANTABRIA;ESPAÑA;SI;SI;
05673;05673;VILLAVERDE DE PONTONES;43.411322;-3.703643;Calle Barrio el Resbalon, 9;39793;RIBAMONTÁN AL MONTE;CANTABRIA;ESPAÑA;SI;SI;
05675;05675;HOZ DE ANERO;43.404885;-3.666883;Barrio Estacion Ferrocarril, S/N;39794;RIBAMONTÁN AL MONTE;CANTABRIA;ESPAÑA;SI;SI;
05677;05677;BERANGA;43.41371;-3.57713;Barrio Estacion Ferrocarril, 10;39730;HAZAS DE CESTO;CANTABRIA;ESPAÑA;SI;SI;
05679;05679;GAMA;43.42315;-3.52472;Carretera N-634 - Barrio de Gama, S/N;39790;BÁRCENA DE CICERO;CANTABRIA;ESPAÑA;SI;SI;
